id,text,label,mode
Ses05M_impro05_M013,"How can you lose my luggage like from like, in --",frustrated,test
Ses05M_impro05_F013,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neutral,test
Ses05M_impro05_M015,"I should hope so.  You know, I need that today.",frustrated,test
Ses05M_impro05_F014,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in.",neutral,test
Ses05M_impro05_M016,"Let me explain to you what the problem is.  My grandfather's remains are in that bag.  And I have to, like, distribute them today.  We're suppose to, you know, throw them out to the sea today.",frustrated,test
Ses05M_impro05_F015,wow.,neutral,test
Ses05M_impro05_F016,"Wow.  Well, that's really important, obviously.  But, um --",neutral,test
Ses05M_impro05_M017,"Yeah.  I mean, if you have a suggestion, like, it would be great to help me out here.",frustrated,test
Ses05M_impro05_F017,"Uh- Actually, I don't know that that's legal. Um- it is the issue",neutral,test
Ses05M_impro05_M018,"Well, I don't care if it's legal.  It's happened.  It's already done.",frustrated,test
Ses05M_impro05_F018,"Yeah I mean, Your bag might have been confiscated because it's --",neutral,test
Ses05M_impro05_M019,"Well, could you tell me if it's been confiscated then.",frustrated,test
Ses05M_impro05_F019,-- it's a biohazard. so- um,neutral,test
Ses05M_impro05_M020,"I mean, some information here would be great.  Some help.  Can you, like, type something in and find out?",frustrated,test
Ses05M_impro05_F020,Yeah.  Let me just call security.,neutral,test
Ses05M_impro05_M021,That would be great.  Thank you very much.,frustrated,test
Ses05M_impro05_F021,[LAUGHTER] Okay.  Hold on.,neutral,test
Ses05M_impro05_M022,Thank you,neutral,test
Ses05M_impro04_M000,"Uh, God.  I don't know what to do anymore.  Like I said --",frustrated,test
Ses05M_impro04_M001,"I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job.",frustrated,test
Ses05M_impro04_F001,Really? It's been that long?,neutral,test
Ses05M_impro04_M002,"Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",frustrated,test
Ses05M_impro04_F002,Wow.,neutral,test
Ses05M_impro04_M003,And try to do something. I mean-,frustrated,test
Ses05M_impro04_F003,What have you been trying?,neutral,test
Ses05M_impro04_M004,"Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything.",frustrated,test
Ses05M_impro04_M005,"But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do.",frustrated,test
Ses05M_impro04_F004,Right.,neutral,test
Ses05M_impro04_M006,"But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school.",frustrated,test
Ses05M_impro04_M007,What do you do?,frustrated,test
Ses05M_impro04_F005,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",neutral,test
Ses05M_impro04_M008,"You plan on being there forever? I mean, Like, what do you --",neutral,test
Ses05M_impro04_F006,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",neutral,test
Ses05M_impro04_M009,yeah.,neutral,test
Ses05M_impro04_M010,right.,neutral,test
Ses05M_impro04_M011,"Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything.",frustrated,test
Ses05M_impro04_F007,Really?,neutral,test
Ses05M_impro04_M012,"I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",frustrated,test
Ses05M_impro04_M013,But they always go with somebody else.,frustrated,test
Ses05M_impro04_F008,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",neutral,test
Ses05M_impro04_M014,"Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",frustrated,test
Ses05M_impro04_M015,"but Maybe they don't want to hire me because they know me. I don't know, what's wrong with me, Is there something wrong with me?",frustrated,test
Ses05M_impro04_F009,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neutral,test
Ses05M_impro04_F010,are you going into the bars every night?,neutral,test
Ses05M_impro04_M016,"I mean, You can tell me what.  Why is no one hiring me?  Is it me?  Be honest.  You can tell me. you know I can take it.  I can take it, you just tell me. Why?",frustrated,test
Ses05M_impro04_F011,"Well, I don't really know.  I don't I don't know you in like a job situation, so.",neutral,test
Ses05M_impro04_M017,"Yeah, but I'm -- okay, well how about personality wise?  I mean, people who know me won't hire me.  Why?",frustrated,test
Ses05M_impro04_F012,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?",neutral,test
Ses05M_impro04_F013,Maybe [garbage].,neutral,test
Ses05M_impro04_F014,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something.",neutral,test
Ses05M_impro04_M019,An abrasive vibe?,angry,test
Ses05M_impro04_F015,I don't know.  I'm I'm just trying --,neutral,test
Ses05M_impro04_M020,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job.",angry,test
Ses05M_impro04_F016,Are you getting defensive?,neutral,test
Ses05M_impro04_F017,Yeah.  That might be something you want to look at.  I mean --,neutral,test
Ses05M_impro04_M022,"I'm not like this all the time.  I mean, I don't -- I'm just frustrated right now, all right.  I just want to do --",frustrated,test
Ses05M_impro04_F018,Okay.,neutral,test
Ses05M_impro04_M023,"I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money.",frustrated,test
Ses05M_impro04_F019,I understand.,neutral,test
Ses05M_impro04_F020,"Yeah, it's stressful.  I recognize that.",neutral,test
Ses05M_impro04_M024,"Do you have any idea how I can make money?  I mean, what can I do to make some quick money, something?  Anything, that's relatively within the you know law.",frustrated,test
Ses05M_impro04_F021,ah.,neutral,test
Ses05M_impro04_F022,"Not- Not selling pot, right?",neutral,test
Ses05M_impro04_M025,"Right, probably not selling pot. I don't want to go to jail.",frustrated,test
Ses05M_impro04_F023,Okay so.,neutral,test
Ses05M_impro04_F024,Fair enough.,neutral,test
Ses05M_impro04_M026,Because that would just really be a topper for me.,frustrated,test
Ses05M_impro04_M027,Thank you.  Ha ha.,frustrated,test
Ses05M_impro04_F026,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.",neutral,test
Ses05M_impro04_M028,See what I mean?  You can't even think of anything.,frustrated,test
Ses05M_impro04_F027,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?",neutral,test
Ses05M_impro04_M029,I can juggle.,frustrated,test
Ses05M_impro04_F028,"Well, maybe we can find you something with juggling.",neutral,test
Ses05M_impro04_M030,I've tried.,frustrated,test
Ses05M_impro04_F029,Have you checked out Craig's List and stuff?,neutral,test
Ses05M_impro04_M031,Yes!  Nobody wants a juggler.  I am not going to -- I'm not going to dress up like a clown. I'm not going to dress up like a freaking clown. No.,frustrated,test
Ses05M_impro04_F030,"What if you do kids parties? oh, come on.",neutral,test
Ses05M_impro04_M032,"No, it's demeaning.  I am not a clown.  I have talent.  Clowns don't have talent.",frustrated,test
Ses05M_impro04_F031,Okay.  All right.,neutral,test
Ses05M_impro04_M033,It's that simple.,frustrated,test
Ses05M_impro04_F032,"Okay.  Well, fine. we won't- I won't argue with you about that.",neutral,test
Ses05M_impro04_M034,yeah.,frustrated,test
Ses05M_impro04_F033,What else?  I can't -- uh.  I'm drawing a blank here.,frustrated,test
Ses05M_impro04_M035,You and me both.,frustrated,test
Ses05M_impro04_F034,"That's rough.  I'm really sorry, Ryan.",neutral,test
Ses05M_impro04_F035,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neutral,test
Ses05M_impro04_M037,"No, I just showed that for you [garbage].",frustrated,test
Ses05M_impro04_F036,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't",neutral,test
Ses05M_impro04_M038,I like to think so.,frustrated,test
Ses05M_impro04_F037,I can't see where the issue would be. so,neutral,test
Ses05M_impro04_M039,see.,frustrated,test
Ses05M_impro04_M040,"Yeah, well thanks for your help.",angry,test
Ses05M_impro04_M041,I'll need it.,sad,test
Ses01M_script03_1_F003,Now and always sweet.,happy,train&valid
Ses01M_script03_1_M004,I don't care then.,happy,train&valid
Ses01M_script03_1_F004,It had to happen sooner or later.,happy,train&valid
Ses01M_script03_1_F007,[BREATHING],excited,train&valid
Ses01M_script03_1_F008,Oh. Behave exquisitely...,happy,train&valid
Ses01M_script03_1_M010,With perfect poise...,happy,train&valid
Ses01M_script03_1_F009,[LAUGHTER] I think I shall do a court curtsey.,happy,train&valid
Ses01M_script03_1_M011,Ah...,happy,train&valid
Ses01M_script03_1_F010,[LAUGHTER],happy,train&valid
Ses01M_script03_1_M012,Ah...Strange...,happy,train&valid
Ses01M_script03_1_F011,Mmm...,happy,train&valid
Ses01M_script03_1_M013,"Things that just ought to matter dreadfully, you know they just don't matter at all when one is happy, do they?",happy,train&valid
Ses01M_script03_1_M014,"Darling, don't say that.",sad,train&valid
Ses01M_script03_1_F014,"Oh, yes meaning just that.",happy,train&valid
Ses01M_script03_1_M016,"Oh, dear god what is that all mean, dear god?",happy,train&valid
Ses01M_script03_1_F015,[LAUGHTER] Don't laugh at me I'm being serious.,happy,train&valid
Ses01M_script03_1_M017,"You mustn't be so serious, darling, it just what they want.",happy,train&valid
Ses01M_script03_1_M019,Flippancy brings out the acid in their darn sweetness and light.,happy,train&valid
Ses01M_script03_1_F017,"Mmhmm If I must laugh at everything, I must laugh at us too.",happy,train&valid
Ses01M_script03_1_F018,"How long will it last, this ludicrous, overbearing love of ours?",happy,train&valid
Ses01M_script03_1_M021,We are figures of fun all right,happy,train&valid
Ses01M_script03_1_M022,Ahh...who knows.,happy,train&valid
Ses01M_script03_1_F019,Shall we always want to bicker and fight?,happy,train&valid
Ses01M_script03_1_F021,If one of us dies...,happy,train&valid
Ses01M_script03_1_F024,I think you're talking nonsense.,happy,train&valid
Ses01M_script03_1_M028,"Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]",excited,train&valid
Ses01M_script03_1_M029,"Come here darling, kiss me",excited,train&valid
Ses01M_script03_1_M030,before your body rots and worms pop out of your eye sockets.,happy,train&valid
Ses01M_script03_1_M031,"See, you know I don't care what you do.  You could paint yourself green and run naked to the Place Vendome.",happy,train&valid
Ses01M_script03_1_M033,Do you remember that row we did have in Venice?,happy,train&valid
Ses01M_script03_1_F030,Which particular one?,happy,train&valid
Ses01M_script03_1_F031,"Oh, Charles.  That was his name Charles. He did wriggle so beautifully.",excited,train&valid
Ses01M_script03_1_M037,But you know it wasn't as bad as the one we had in Cannes...mmhmm...where your curling irons burnt a hole in my dressing gown.,excited,train&valid
Ses01M_script03_1_F034,Cannes...mmhmm...,happy,train&valid
Ses01M_script03_1_F036,The manager came in he found us rolling about the floor.  [LAUGHTER],happy,train&valid
